時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/06/14 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,444.00
2017/06/14 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,415.00
2017/06/15 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,409.00
2017/06/15 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,410.00
2017/06/15 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,389.00
2017/06/15 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,386.00
2017/06/15 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,395.00
2017/06/15 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,383.00
2017/06/15 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,382.00
2017/06/15 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,423.00
2017/06/15 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,423.00
2017/06/15 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,460.00
2017/06/15 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,490.00
2017/06/15 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,500.00
2017/06/15 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,491.00
2017/06/15 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,513.00
2017/06/15 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,506.00
2017/06/15 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,559.00
2017/06/15 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,570.00
2017/06/15 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,512.00
2017/06/15 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,467.00
2017/06/15 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,473.00
2017/06/15 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,467.00
2017/06/15 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,428.00
2017/06/15 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,418.00
2017/06/15 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,416.00
2017/06/16 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,389.00
2017/06/16 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,387.00
2017/06/16 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,394.00
2017/06/16 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,384.00
2017/06/16 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,382.00
2017/06/16 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/06/16 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,385.00
2017/06/16 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,392.00
2017/06/16 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,417.00
2017/06/16 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,479.00
2017/06/16 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,496.00
2017/06/16 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,519.00
2017/06/16 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,491.00
